"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Manchester bombing, bus attack in Egypt, ISIS in Marawi, bombing in Jakarta nd Mogadishu, beheading in Mindanao Philippines all by u Muslims",FALSE,2563,NA,2017-05-26 15:35:36,FALSE,NA,"868128494311665664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TRobinsonNewEra",1545,FALSE,FALSE,NA,NA
"LOOK: Pres. Duterte visits wounded law enforcers at the Adventist Medical Center in Iligan City | via @pia_gutierrez https://t.co/VLkpxoL65T",FALSE,527,NA,2017-05-26 12:24:46,FALSE,NA,"868080466615652352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ABSCBNNews",167,FALSE,FALSE,NA,NA
"Militants linked to ISIS have besieged the Philippine city of Marawi for days, setting fires and taking hostages https://t.co/BIYUywicSg",FALSE,213,NA,2017-05-26 13:20:12,FALSE,NA,"868094417281982464",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",250,FALSE,FALSE,NA,NA
"Large crowds gather in Manila to protest President Rodrigo Duterte’s implementation of martial law for the southern… https://t.co/x7W14lvoIV",FALSE,115,NA,2017-05-26 23:08:02,TRUE,NA,"868242353626034176",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","AFP",155,FALSE,FALSE,NA,NA
"'They kill defenceless people': thousands flee besieged Philippine city of Marawi https://t.co/t9tSEuYa8h",FALSE,69,NA,2017-05-26 11:11:19,FALSE,NA,"868061984687837184",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","guardian",104,FALSE,FALSE,NA,NA
"'They kill defenceless people': thousands flee Philippine city of Marawi https://t.co/yHSc2FRIBe",FALSE,47,NA,2017-05-26 13:16:51,FALSE,NA,"868093577578020866",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","guardian",121,FALSE,FALSE,NA,NA
"A Philippine military convoy gets stuck in traffic as residents of southern city of Marawi flee ongoing battle with… https://t.co/RUKYk2QHQc",FALSE,46,NA,2017-05-26 04:29:38,TRUE,NA,"867960897662099456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AFP",106,FALSE,FALSE,NA,NA
"Marawi fighting: Foreign fighters 'among militants' in Philippine city https://t.co/0My4y1Mv55",FALSE,115,NA,2017-05-26 08:19:18,FALSE,NA,"868018695859294208",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","BBCWorld",94,FALSE,FALSE,NA,NA
"It seems that the ISIS is the attack dog of Mossad/CIA....unleashed against those leaders who need to be punished..
https://t.co/vt9fwjnt8z",FALSE,174,NA,2017-05-26 19:21:58,FALSE,NA,"868185462015492096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZaidZamanHamid",124,FALSE,FALSE,NA,NA
"Kidnapped Catholics. Military tanks. Rampaging terrorists. Martial law. The latest from the Philippines, explained.… https://t.co/VhnHTmcZC2",FALSE,40,NA,2017-05-26 03:47:06,TRUE,NA,"867950195295891456",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimesworld",67,FALSE,FALSE,NA,NA
"How different is martial law then from martial law now? https://t.co/YCHkcblnUS https://t.co/q8Nkqsjc0c",FALSE,96,NA,2017-05-26 01:35:00,FALSE,NA,"867916949992259584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cnnphilippines",89,FALSE,FALSE,NA,NA
"Islamic terrorist groups are joining forces in the Philippines. Who are they? What do they want? And what’s next? https://t.co/MBHwWuceSl",FALSE,28,NA,2017-05-26 09:17:04,FALSE,NA,"868033230943006720",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimesworld",46,FALSE,FALSE,NA,NA
"Islamic terrorist groups are joining forces in the Philippines. Who are they? What do they want? And what's next?… https://t.co/iUfHBA16oU",FALSE,29,NA,2017-05-26 01:34:07,TRUE,NA,"867916727698444288",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimesworld",38,FALSE,FALSE,NA,NA
"Kidnapped Catholics. Military tanks. Rampaging terrorists. Martial law. The latest from the Philippines, explained.… https://t.co/bS8WETB5GW",FALSE,39,NA,2017-05-26 00:51:03,TRUE,NA,"867905887385661441",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimesworld",56,FALSE,FALSE,NA,NA
"Learn about Maute Group whose clashes with military in Marawi prompted Duterte to declare martial law in Mindanao https://t.co/ivzvb5XU3D",FALSE,21,NA,2017-05-26 01:06:47,FALSE,NA,"867909847920070659",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cnnphilippines",23,FALSE,FALSE,NA,NA
"Philippine army launches commando and air raids after insurgents besiege major southern city with six troops killed… https://t.co/PiwWSB2Qgw",FALSE,13,NA,2017-05-26 01:00:14,TRUE,NA,"867908200296849409",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","AJENews",34,FALSE,FALSE,NA,NA
